rhoYe is density times electron fraction [g/cm^3], T is temperature [MeV], mu_e is electron chemical potential [MeV]
e-(+) cap is electron (positron) capture, e-(+) dec is electron (positron) decay
For each process, first column is neutrino production [neutrinos/baryon second] and second column is energy loss [MeV/baryon second].
rhoYe     T      mu_e    e- cap                   e+ dec                   e+ cap                   e- dec                   
1.00E+01  0.129  0.000   2.5280E-32  1.0261E-32   6.8855E-39  1.5340E-39   1.2994E-07  5.4639E-07   4.4701E-04  8.7958E-04   
1.00E+01  0.172  0.000   2.1464E-25  1.1795E-25   1.2729E-31  2.9029E-32   6.6691E-07  2.8795E-06   4.5869E-04  9.0623E-04   
1.00E+01  0.259  0.000   2.7008E-18  2.2933E-18   2.2686E-24  5.2349E-25   4.7639E-06  2.1628E-05   4.7244E-04  9.3783E-04   
1.00E+01  0.431  0.000   2.6845E-12  4.0001E-12   1.2948E-18  3.0011E-19   4.4184E-05  2.1866E-04   5.2060E-04  1.0969E-03   
1.00E+01  0.862  0.000   4.4227E-07  1.4129E-06   1.8963E-14  4.4173E-15   1.5295E-03  9.1519E-03   2.6990E-03  9.7443E-03   
1.00E+01  2.585  0.000   2.9209E-02  3.0664E-01   2.1400E-12  5.0200E-13   4.1465E-01  6.0794E+00   2.2665E-02  9.8929E-02   
1.00E+02  0.001  0.511   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   3.8326E-04  7.3333E-04   
1.00E+02  0.009  0.473   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   5.8182E-58  2.2441E-57   3.8327E-04  7.3336E-04   
1.00E+02  0.017  0.416   7.1647E-195 3.7264E-196  3.9516E-224 2.8320E-225  4.4646E-31  1.7282E-30   3.8353E-04  7.3397E-04   
1.00E+02  0.034  0.284   1.5406E-102 1.6125E-103  8.4789E-118 6.5516E-119  4.1749E-17  1.6338E-16   3.9030E-04  7.4950E-04   
1.00E+02  0.060  0.065   8.6723E-63  1.6032E-63   5.5483E-72  8.4995E-73   9.6114E-11  3.8450E-10   4.1026E-04  7.9531E-04   
1.00E+02  0.086  0.005   6.3073E-46  1.6809E-46   2.0661E-53  4.1721E-54   7.1342E-09  2.9132E-08   4.2774E-04  8.3541E-04   
1.00E+02  0.129  0.000   2.5364E-32  1.0295E-32   6.8857E-39  1.5340E-39   1.2950E-07  5.4458E-07   4.4701E-04  8.7958E-04   
1.00E+02  0.172  0.000   2.1479E-25  1.1803E-25   1.2730E-31  2.9029E-32   6.6643E-07  2.8775E-06   4.5869E-04  9.0623E-04   
1.00E+02  0.259  0.000   2.7011E-18  2.2936E-18   2.2686E-24  5.2349E-25   4.7633E-06  2.1625E-05   4.7244E-04  9.3783E-04   
1.00E+02  0.431  0.000   2.6846E-12  4.0002E-12   1.2948E-18  3.0011E-19   4.4183E-05  2.1866E-04   5.2060E-04  1.0969E-03   
1.00E+02  0.862  0.000   4.4227E-07  1.4129E-06   1.8963E-14  4.4173E-15   1.5295E-03  9.1519E-03   2.6990E-03  9.7443E-03   
1.00E+02  2.585  0.000   2.9209E-02  3.0664E-01   2.1400E-12  5.0200E-13   4.1465E-01  6.0794E+00   2.2665E-02  9.8929E-02   
1.00E+01  0.001  0.509   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   3.8327E-04  7.3337E-04   
1.00E+01  0.009  0.453   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   5.8437E-57  2.2539E-56   3.8327E-04  7.3337E-04   
1.00E+01  0.017  0.377   7.1559E-196 3.7218E-197  3.9516E-224 2.8320E-225  4.4701E-30  1.7304E-29   3.8353E-04  7.3398E-04   
1.00E+01  0.034  0.205   1.5399E-103 1.6118E-104  8.4789E-118 6.5516E-119  4.1766E-16  1.6345E-15   3.9030E-04  7.4950E-04   
1.00E+01  0.060  0.008   3.3494E-63  6.1918E-64   5.5481E-72  8.4992E-73   2.4885E-10  9.9550E-10   4.1026E-04  7.9531E-04   
1.00E+01  0.086  0.000   6.0001E-46  1.5991E-46   2.0660E-53  4.1719E-54   7.4992E-09  3.0622E-08   4.2774E-04  8.3542E-04   
1.00E+01  0.129  0.000   2.5280E-32  1.0261E-32   6.8855E-39  1.5340E-39   1.2994E-07  5.4639E-07   4.4701E-04  8.7958E-04   
1.00E+01  0.172  0.000   2.1464E-25  1.1795E-25   1.2729E-31  2.9029E-32   6.6691E-07  2.8795E-06   4.5869E-04  9.0623E-04   
1.00E+01  0.259  0.000   2.7008E-18  2.2933E-18   2.2686E-24  5.2349E-25   4.7639E-06  2.1628E-05   4.7244E-04  9.3783E-04   
1.00E+01  0.431  0.000   2.6845E-12  4.0001E-12   1.2948E-18  3.0011E-19   4.4184E-05  2.1866E-04   5.2060E-04  1.0969E-03   
1.00E+01  0.862  0.000   4.4227E-07  1.4129E-06   1.8963E-14  4.4173E-15   1.5295E-03  9.1519E-03   2.6990E-03  9.7443E-03   
1.00E+01  2.585  0.000   2.9209E-02  3.0664E-01   2.1400E-12  5.0200E-13   4.1465E-01  6.0794E+00   2.2665E-02  9.8929E-02   
1.00E+02  0.001  0.511   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   3.8326E-04  7.3333E-04   
1.00E+02  0.009  0.473   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   5.8182E-58  2.2441E-57   3.8327E-04  7.3336E-04   
1.00E+02  0.017  0.416   7.1647E-195 3.7264E-196  3.9516E-224 2.8320E-225  4.4646E-31  1.7282E-30   3.8353E-04  7.3397E-04   
1.00E+02  0.034  0.284   1.5406E-102 1.6125E-103  8.4789E-118 6.5516E-119  4.1749E-17  1.6338E-16   3.9030E-04  7.4950E-04   
1.00E+02  0.060  0.065   8.6723E-63  1.6032E-63   5.5483E-72  8.4995E-73   9.6114E-11  3.8450E-10   4.1026E-04  7.9531E-04   
1.00E+02  0.086  0.005   6.3073E-46  1.6809E-46   2.0661E-53  4.1721E-54   7.1342E-09  2.9132E-08   4.2774E-04  8.3541E-04   
1.00E+02  0.129  0.000   2.5364E-32  1.0295E-32   6.8857E-39  1.5340E-39   1.2950E-07  5.4458E-07   4.4701E-04  8.7958E-04   
1.00E+02  0.172  0.000   2.1479E-25  1.1803E-25   1.2730E-31  2.9029E-32   6.6643E-07  2.8775E-06   4.5869E-04  9.0623E-04   
1.00E+02  0.259  0.000   2.7011E-18  2.2936E-18   2.2686E-24  5.2349E-25   4.7633E-06  2.1625E-05   4.7244E-04  9.3783E-04   
1.00E+02  0.431  0.000   2.6846E-12  4.0002E-12   1.2948E-18  3.0011E-19   4.4183E-05  2.1866E-04   5.2060E-04  1.0969E-03   
1.00E+02  0.862  0.000   4.4227E-07  1.4129E-06   1.8963E-14  4.4173E-15   1.5295E-03  9.1519E-03   2.6990E-03  9.7443E-03   
1.00E+02  2.585  0.000   2.9209E-02  3.0664E-01   2.1400E-12  5.0200E-13   4.1465E-01  6.0794E+00   2.2665E-02  9.8929E-02   
1.00E+03  0.001  0.513   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   3.8322E-04  7.3323E-04   
1.00E+03  0.009  0.493   0.0000E+00  0.0000E+00 1.00E+01  0.001  0.509   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   3.8327E-04  7.3337E-04   
1.00E+01  0.009  0.453   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   5.8437E-57  2.2539E-56   3.8327E-04  7.3337E-04   
1.00E+01  0.017  0.377   7.1559E-196 3.7218E-197  3.9516E-224 2.8320E-225  4.4701E-30  1.7304E-29   3.8353E-04  7.3398E-04   
1.00E+01  0.034  0.205   1.5399E-103 1.6118E-104  8.4789E-118 6.5516E-119  4.1766E-16  1.6345E-15   3.9030E-04  7.4950E-04   
1.00E+01  0.060  0.008   3.3494E-63  6.1918E-64   5.5481E-72  8.4992E-73   2.4885E-10  9.9550E-10   4.1026E-04  7.9531E-04   
1.00E+01  0.086  0.000   6.0001E-46  1.5991E-46   2.0660E-53  4.1719E-54   7.4992E-09  3.0622E-08   4.2774E-04  8.3542E-04   
1.00E+01  0.129  0.000   2.5280E-32  1.0261E-32   6.8855E-39  1.5340E-39   1.2994E-07  5.4639E-07   4.4701E-04  8.7958E-04   
1.00E+01  0.172  0.000   2.1464E-25  1.1795E-25   1.2729E-31  2.9029E-32   6.6691E-07  2.8795E-06   4.5869E-04  9.0623E-04   
1.00E+01  0.259  0.000   2.7008E-18  2.2933E-18   2.2686E-24  5.2349E-25   4.7639E-06  2.1628E-05   4.7244E-04  9.3783E-04   
1.00E+01  0.431  0.000   2.6845E-12  4.0001E-12   1.2948E-18  3.0011E-19   4.4184E-05  2.1866E-04   5.2060E-04  1.0969E-03   
1.00E+01  0.862  0.000   4.4227E-07  1.4129E-06   1.8963E-14  4.4173E-15   1.5295E-03  9.1519E-03   2.6990E-03  9.7443E-03   
1.00E+01  2.585  0.000   2.9209E-02  3.0664E-01   2.1400E-12  5.0200E-13   4.1465E-01  6.0794E+00   2.2665E-02  9.8929E-02   
1.00E+02  0.001  0.511   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   3.8326E-04  7.3333E-04   
1.00E+02  0.009  0.473   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   5.8182E-58  2.2441E-57   3.8327E-04  7.3336E-04   
1.00E+02  0.017  0.416   7.1647E-195 3.7264E-196  3.9516E-224 2.8320E-225  4.4646E-31  1.7282E-30   3.8353E-04  7.3397E-04   
1.00E+02  0.034  0.284   1.5406E-102 1.6125E-103  8.4789E-118 6.5516E-119  4.1749E-17  1.6338E-16   3.9030E-04  7.4950E-04   
1.00E+02  0.060  0.065   8.6723E-63  1.6032E-63   5.5483E-72  8.4995E-73   9.6114E-11  3.8450E-10   4.1026E-04  7.9531E-04   
1.00E+02  0.086  0.005   6.3073E-46  1.6809E-46   2.0661E-53  4.1721E-54   7.1342E-09  2.9132E-08   4.2774E-04  8.3541E-04   
1.00E+02  0.129  0.000   2.5364E-32  1.0295E-32   6.8857E-39  1.5340E-39   1.2950E-07  5.4458E-07   4.4701E-04  8.7958E-04   
1.00E+02  0.172  0.000   2.1479E-25  1.1803E-25   1.2730E-31  2.9029E-32   6.6643E-07  2.8775E-06   4.5869E-04  9.0623E-04   
1.00E+02  0.259  0.000   2.7011E-18  2.2936E-18   2.2686E-24  5.2349E-25   4.7633E-06  2.1625E-05   4.7244E-04  9.3783E-04   
1.00E+02  0.431  0.000   2.6846E-12  4.0002E-12   1.2948E-18  3.0011E-19   4.4183E-05  2.1866E-04   5.2060E-04  1.0969E-03   
1.00E+02  0.862  0.000   4.4227E-07  1.4129E-06   1.8963E-14  4.4173E-15   1.5295E-03  9.1519E-03   2.6990E-03  9.7443E-03   
1.00E+02  2.585  0.000   2.9209E-02  3.0664E-01   2.1400E-12  5.0200E-13   4.1465E-01  6.0794E+00   2.2665E-02  9.8929E-02   
1.00E+03  0.001  0.513   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   3.8322E-04  7.3323E-04   
1.00E+03  0.009  0.493   0.0000E+00  0.0000E+00 1.00E+01  0.001  0.509   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   3.8327E-04  7.3337E-04   
1.00E+03  0.009  0.493   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   5.5679E-59  2.1475E-58   3.8325E-04  7.3330E-04   
1.00E+03  0.017  0.456   7.2537E-194 3.7727E-195  3.9516E-224 2.8320E-225  4.4098E-32  1.7070E-31   3.8352E-04  7.3392E-04   
1.00E+03  0.034  0.364   1.5470E-101 1.6192E-102  8.4789E-118 6.5516E-119  4.1576E-18  1.6271E-17   3.9028E-04  7.4946E-04   
1.00E+03  0.060  0.197   7.6980E-62  1.4231E-62   5.5485E-72  8.4997E-73   1.0828E-11  4.3316E-11   4.1025E-04  7.9528E-04   
1.00E+03  0.086  0.046   1.0137E-45  2.7017E-46   2.0667E-53  4.1734E-54   4.4398E-09  1.8129E-08   4.2773E-04  8.3540E-04   
1.00E+03  0.129  0.005   2.6226E-32  1.0645E-32   6.8874E-39  1.5344E-39   1.2527E-07  5.2676E-07   4.4701E-04  8.7957E-04   
1.00E+03  0.172  0.001   2.1636E-25  1.1889E-25   1.2732E-31  2.9035E-32   6.6164E-07  2.8568E-06   4.5869E-04  9.0622E-04   
1.00E+03  0.259  0.000   2.7044E-18  2.2964E-18   2.2688E-24  5.2355E-25   4.7576E-06  2.1599E-05   4.7244E-04  9.3782E-04   
1.00E+03  0.431  0.000   2.6851E-12  4.0009E-12   1.2948E-18  3.0012E-19   4.4175E-05  2.1862E-04   5.2060E-04  1.0969E-03   
1.00E+03  0.862  0.000   4.4228E-07  1.4130E-06   1.8963E-14  4.4173E-15   1.5295E-03  9.1517E-03   2.6990E-03  9.7443E-03   
1.00E+03  2.585  0.000   2.9209E-02  3.0664E-01   2.1400E-12  5.0200E-13   4.1465E-01  6.0794E+00   2.2665E-02  9.8929E-02   
1.00E+04  0.001  0.523   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   3.8300E-04  7.3256E-04   
1.00E+04  0.009  0.516   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   4.0565E-60  1.5646E-59   3.8307E-04  7.3276E-04   
1.00E+04  0.017  0.498   8.1806E-193 4.2548E-194  3.9516E-224 2.8320E-225  3.9101E-33  1.5136E-32   3.8337E-04  7.3347E-04   
1.00E+04  0.034  0.444   1.6123E-100 1.6875E-101  8.4789E-118 6.5516E-119  3.9892E-19  1.5611E-18   3.9016E-04  7.4910E-04   
1.00E+04  0.060  0.337   7.8082E-61  1.4434E-61   5.5485E-72  8.4997E-73   1.0675E-12  4.2705E-12   4.1015E-04  7.9497E-04   
1.00E+04  0.086  0.209   6.7269E-45  1.7927E-45   2.0676E-53  4.1752E-54   6.6929E-10  2.7329E-09   4.2764E-04  8.3513E-04   
1.00E+04  0.129  0.047   3.6349E-32  1.4754E-32   6.9012E-39  1.5378E-39   9.0489E-08  3.8050E-07   4.4696E-04  8.7942E-04   
1.00E+04  0.172  0.014   2.3270E-25  1.2787E-25   1.2753E-31  2.9087E-32   6.1566E-07  2.6582E-06   4.5865E-04  9.0610E-04   
1.00E+04  0.259  0.004   2.7380E-18  2.3250E-18   2.2709E-24  5.2406E-25   4.7006E-06  2.1340E-05   4.7240E-04  9.3773E-04   
1.00E+04  0.431  0.001   2.6902E-12  4.0086E-12   1.2953E-18  3.0023E-19   4.4094E-05  2.1822E-04   5.2057E-04  1.0968E-03   
1.00E+04  0.862  0.000   4.4237E-07  1.4132E-06   1.8965E-14  4.4176E-15   1.5292E-03  9.1499E-03   2.6990E-03  9.7442E-03   
1.00E+04  2.585  0.000   2.9209E-02  3.0664E-01   2.1400E-12  5.0201E-13   4.1464E-01  6.0793E+00   2.2665E-02  9.8928E-02   
1.00E+05  0.001  0.565   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   3.8181E-04  7.2901E-04   
1.00E+05  0.009  0.563   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   1.7827E-62  6.8760E-62   3.8185E-04  7.2914E-04   
1.00E+05  0.017  0.558   2.6281E-191 1.3669E-192  3.9516E-224 2.8320E-225  1.2171E-34  4.7115E-34   3.8217E-04  7.2992E-04   
1.00E+05  0.034  0.537   2.3886E-99  2.5001E-100  8.4789E-118 6.5516E-119  2.6925E-20  1.0537E-19   3.8906E-04  7.4581E-04   
1.00E+05  0.060  0.485   9.0958E-60  1.6815E-60   5.5485E-72  8.4997E-73   9.1638E-14  3.6659E-13   4.0915E-04  7.9199E-04   
1.00E+05  0.086  0.413   7.2296E-44  1.9268E-44   2.0677E-53  4.1755E-54   6.2276E-11  2.5429E-10   4.2673E-04  8.3237E-04   
1.00E+05  0.129  0.265   1.9678E-31  7.9874E-32   6.9306E-39  1.5451E-39   1.6756E-08  7.0453E-08   4.4621E-04  8.7717E-04   
1.00E+05  0.172  0.128   4.5208E-25  2.4842E-25   1.2889E-31  2.9431E-32   3.1847E-07  1.3747E-06   4.5814E-04  9.0458E-04   
1.00E+05  0.259  0.035   3.0970E-18  2.6298E-18   2.2904E-24  5.2891E-25   4.1675E-06  1.8917E-05   4.7208E-04  9.3678E-04   
1.00E+05  0.431  0.009   2.7423E-12  4.0862E-12   1.2996E-18  3.0129E-19   4.3288E-05  2.1422E-04   5.2035E-04  1.0962E-03   
1.00E+05  0.862  0.002   4.4328E-07  1.4162E-06   1.8977E-14  4.4205E-15   1.5261E-03  9.1317E-03   2.6987E-03  9.7432E-03   
1.00E+05  2.585  0.000   2.9211E-02  3.0666E-01   2.1400E-12  5.0202E-13   4.1461E-01  6.0789E+00   2.2665E-02  9.8927E-02   
1.00E+06  0.001  0.726   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   3.7374E-04  7.0560E-04   
1.00E+06  0.009  0.725   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   1.1852E-70  4.5711E-70   3.7381E-04  7.0582E-04   
1.00E+06  0.017  0.724   4.0078E-187 2.0846E-188  3.9516E-224 2.8320E-225  7.9767E-39  3.0878E-38   3.7408E-04  7.0644E-04   
1.00E+06  0.034  0.718   4.4839E-97  4.6936E-98   8.4789E-118 6.5516E-119  1.4337E-22  5.6107E-22   3.8090E-04  7.2206E-04   
1.00E+06  0.060  0.700   3.2248E-58  5.9620E-59   5.5485E-72  8.4997E-73   2.5837E-15  1.0336E-14   4.0100E-04  7.6798E-04   
1.00E+06  0.086  0.672   1.4539E-42  3.8752E-43   2.0678E-53  4.1755E-54   3.0956E-12  1.2640E-11   4.1872E-04  8.0867E-04   
1.00E+06  0.129  0.604   2.6974E-30  1.0949E-30   6.9368E-39  1.5466E-39   1.2226E-09  5.1405E-09   4.3865E-04  8.5478E-04   
1.00E+06  0.172  0.512   4.1865E-24  2.3005E-24   1.3021E-31  2.9764E-32   3.4539E-08  1.4907E-07   4.5128E-04  8.8444E-04   
1.00E+06  0.259  0.299   8.5754E-18  7.2819E-18   2.3907E-24  5.5399E-25   1.5262E-06  6.9218E-06   4.6744E-04  9.2349E-04   
1.00E+06  0.431  0.091   3.3177E-12  4.9438E-12   1.3403E-18  3.1117E-19   3.6015E-05  1.7812E-04   5.1795E-04  1.0896E-03   
1.00E+06  0.862  0.020   4.5248E-07  1.4456E-06   1.9100E-14  4.4497E-15   1.4960E-03  8.9513E-03   2.6965E-03  9.7337E-03   
1.00E+06  2.585  0.002   2.9233E-02  3.0689E-01   2.1407E-12  5.0218E-13   4.1432E-01  6.0746E+00   2.2662E-02  9.8914E-02   
1.00E+07  0.001  1.223   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   3.2049E-04  5.6514E-04   
1.00E+07  0.009  1.222   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   1.0381E-95  4.0040E-95   3.2061E-04  5.6546E-04   
1.00E+07  0.017  1.222   1.3815E-174 7.1848E-176  3.9516E-224 2.8320E-225  2.3003E-51  8.9046E-51   3.2091E-04  5.6615E-04   
1.00E+07  0.034  1.219   9.2312E-91  9.6599E-92   8.4789E-118 6.5516E-119  6.9118E-29  2.7049E-28   3.2735E-04  5.7997E-04   
1.00E+07  0.060  1.212   1.5442E-54  2.8557E-55   5.5485E-72  8.4997E-73   5.3514E-19  2.1408E-18   3.4641E-04  6.2087E-04   
1.00E+07  0.086  1.200   6.6384E-40  1.7710E-40   2.0678E-53  4.1755E-54   6.7288E-15  2.7476E-14   3.6346E-04  6.5794E-04   
1.00E+07  0.129  1.173   2.1842E-28  8.8752E-29   6.9373E-39  1.5467E-39   1.5008E-11  6.3103E-11   3.8341E-04  7.0267E-04   
1.00E+07  0.172  1.133   1.5309E-22  8.4188E-23   1.3037E-31  2.9804E-32   9.4018E-10  4.0577E-09   3.9715E-04  7.3512E-04   
1.00E+07  0.259  1.021   1.3976E-16  1.1874E-16   2.4479E-24  5.6835E-25   9.3980E-08  4.2602E-07   4.1794E-04  7.8798E-04   
1.00E+07  0.431  0.698   1.3527E-11  2.0168E-11   1.5110E-18  3.5290E-19   9.0409E-06  4.4616E-05   4.8465E-04  9.9947E-04   
1.00E+07  0.862  0.196   5.5498E-07  1.7733E-06   2.0269E-14  4.7278E-15   1.2264E-03  7.3373E-03   2.6720E-03  9.6304E-03   
1.00E+07  2.585  0.021   2.9445E-02  3.0912E-01   2.1475E-12  5.0378E-13   4.1141E-01  6.0315E+00   2.2636E-02  9.8783E-02   
1.00E+08  0.001  2.447   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   1.1443E-04  1.4446E-04   
1.00E+08  0.009  2.447   1.1733E-279 3.0412E-281  0.0000E+00  0.0000E+00   2.0152E-157 7.7726E-157  1.1453E-04  1.4465E-04   
1.00E+08  0.017  2.446   9.7968E-144 5.0931E-145  3.9516E-224 2.8320E-225  3.1853E-82  1.2330E-81   1.1478E-04  1.4505E-04   
1.00E+08  0.034  2.445   2.5418E-75  2.6612E-76   8.4789E-118 6.5516E-119  2.4606E-44  9.6293E-44   1.1830E-04  1.5016E-04   
1.00E+08  0.060  2.442   1.0859E-45  2.0072E-46   5.5485E-72  8.4997E-73   7.4558E-28  2.9826E-27   1.2878E-04  1.6545E-04   
1.00E+08  0.086  2.437   1.1015E-33  2.9319E-34   2.0678E-53  4.1755E-54   3.9624E-21  1.6180E-20   1.3861E-04  1.8036E-04   
1.00E+08  0.129  2.424   3.3953E-24  1.3745E-24   6.9373E-39  1.5467E-39   9.3803E-16  3.9440E-15   1.5152E-04  2.0157E-04   
1.00E+08  0.172  2.406   2.3855E-19  1.3075E-19   1.3037E-31  2.9805E-32   5.8384E-13  2.5198E-12   1.6235E-04  2.2137E-04   
1.00E+08  0.259  2.355   2.3451E-14  1.9914E-14   2.4517E-24  5.6931E-25   5.4107E-10  2.4527E-09   1.8392E-04  2.6577E-04   
1.00E+08  0.431  2.192   4.2179E-10  6.3107E-10   1.5743E-18  3.6846E-19   2.8459E-07  1.4034E-06   2.6219E-04  4.7295E-04   
1.00E+08  0.862  1.493   2.4846E-06  7.9557E-06   2.5657E-14  6.0180E-15   2.7829E-04  1.6643E-03   2.3585E-03  8.3248E-03   
1.00E+08  2.585  0.209   3.1656E-02  3.3238E-01   2.2149E-12  5.1969E-13   3.8340E-01  5.6171E+00   2.2365E-02  9.7447E-02   
1.00E+09  0.001  5.181   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   
1.00E+09  0.009  5.180   6.1881E-142 1.6035E-143  0.0000E+00  0.0000E+00   3.3748E-295 1.3016E-294  1.0928E-104 9.2251E-105  
1.00E+09  0.017  5.180   6.5688E-75  3.4123E-76   3.9516E-224 2.8320E-225  4.1004E-151 1.5873E-150  9.0820E-55  7.6807E-55   
1.00E+09  0.034  5.180   6.1308E-41  6.3993E-42   8.4789E-118 6.5516E-119  8.6554E-79  3.3872E-78   8.1260E-30  6.9127E-30   
1.00E+09  0.060  5.178   4.5661E-26  8.3985E-27   5.5485E-72  8.4997E-73   1.4847E-47  5.9396E-47   3.8253E-19  3.3082E-19   
1.00E+09  0.086  5.176   5.8374E-20  1.5455E-20   2.0678E-53  4.1755E-54   6.2129E-35  2.5369E-34   6.9734E-15  6.1839E-15   
1.00E+09  0.129  5.170   4.7224E-15  1.9061E-15   6.9373E-39  1.5467E-39   5.5733E-25  2.3433E-24   1.4882E-11  1.4112E-11   
1.00E+09  0.172  5.161   1.7328E-12  9.5004E-13   1.3037E-31  2.9805E-32   6.6459E-20  2.8683E-19   7.6785E-10  8.1103E-10   
1.00E+09  0.259  5.138   9.2457E-10  7.8737E-10   2.4517E-24  5.6931E-25   1.1431E-14  5.1814E-14   6.4478E-08  9.3557E-08   
1.00E+09  0.431  5.062   2.7907E-07  4.1900E-07   1.5764E-18  3.6899E-19   3.6418E-10  1.7958E-09   7.8063E-06  1.6822E-05   
1.00E+09  0.862  4.708   9.5653E-05  3.1198E-04   2.7712E-14  6.5137E-15   6.7201E-06  4.0183E-05   8.7404E-04  2.6902E-03   
1.00E+09  2.585  1.972   6.2370E-02  6.5616E-01   2.7893E-12  6.5542E-13   1.9676E-01  2.8695E+00   1.9290E-02  8.2538E-02   
