rhoYe is density times electron fraction [g/cm^3], T is temperature [MeV], mu_e is electron chemical potential [MeV]
e-(+) cap is electron (positron) capture, e-(+) dec is electron (positron) decay
For each process, first column is neutrino production [neutrinos/baryon second] and second column is energy loss [MeV/baryon second].
rhoYe     T      mu_e    e- cap                   e+ dec                   e+ cap                   e- dec                   
1.00E+01  0.259  0.000   1.0128E-05  4.7399E-05   2.9413E-04  5.7896E-04   2.9343E-14  2.5336E-14   2.6712E-18  1.9184E-18   
1.00E+01  0.431  0.000   1.2037E-04  6.4474E-04   5.2891E-04  1.0981E-03   8.5471E-10  1.3014E-09   2.4771E-13  2.4277E-13   
1.00E+01  0.862  0.000   3.0771E-03  2.1613E-02   1.1455E-03  2.8606E-03   5.9080E-06  1.9710E-05   1.1796E-09  1.3410E-09   
1.00E+01  2.585  0.000   7.5459E-01  1.1310E+01   4.3139E-03  1.4696E-02   5.5833E-02  6.1812E-01   6.6010E-08  8.0190E-08   
1.00E+02  0.001  0.511   2.1584E-08  8.7582E-08   1.5262E-04  2.6985E-04   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   
1.00E+02  0.009  0.473   4.0927E-09  1.6625E-08   1.5262E-04  2.6985E-04   7.5563E-317 1.9355E-318  0.0000E+00  0.0000E+00   
1.00E+02  0.017  0.416   2.9596E-09  1.2039E-08   1.5262E-04  2.6985E-04   9.6851E-161 5.0481E-162  8.7367E-183 4.6989E-183  
1.00E+02  0.034  0.284   2.3087E-09  9.4201E-09   1.5262E-04  2.6985E-04   5.2403E-82  5.5060E-83   9.9745E-95  5.3647E-95   
1.00E+02  0.060  0.065   2.2289E-09  9.1424E-09   1.5263E-04  2.6988E-04   9.1357E-48  1.6993E-48   5.4680E-57  2.9410E-57   
1.00E+02  0.086  0.005   1.7551E-08  7.2433E-08   1.5309E-04  2.7090E-04   1.1005E-34  2.9573E-35   6.8116E-42  3.6643E-42   
1.00E+02  0.129  0.000   2.4630E-07  1.0334E-06   1.6120E-04  2.8873E-04   1.1738E-24  4.8181E-25   3.7583E-30  2.0400E-30   
1.00E+02  0.172  0.000   1.2324E-06  5.3274E-06   1.8847E-04  3.4848E-04   1.5512E-19  8.6399E-20   2.8718E-24  1.6375E-24   
1.00E+02  0.259  0.000   1.0129E-05  4.7404E-05   2.9413E-04  5.7896E-04   2.9340E-14  2.5333E-14   2.6712E-18  1.9184E-18   
1.00E+02  0.431  0.000   1.2037E-04  6.4475E-04   5.2891E-04  1.0981E-03   8.5470E-10  1.3014E-09   2.4771E-13  2.4277E-13   
1.00E+02  0.862  0.000   3.0771E-03  2.1613E-02   1.1455E-03  2.8606E-03   5.9080E-06  1.9710E-05   1.1796E-09  1.3410E-09   
1.00E+02  2.585  0.000   7.5459E-01  1.1310E+01   4.3139E-03  1.4696E-02   5.5833E-02  6.1812E-01   6.6010E-08  8.0190E-08   
1.00E+03  0.001  0.513   8.1426E-08  3.3043E-07   1.5262E-04  2.6985E-04   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   
1.00E+03  0.009  0.493   4.0540E-08  1.6469E-07 1.00E+01  0.001  0.509   2.1184E-09  8.5957E-09   1.5262E-04  2.6985E-04   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   
1.00E+01  0.009  0.453   4.0968E-10  1.6642E-09   1.5262E-04  2.6985E-04   8.0591E-316 2.0511E-317  0.0000E+00  0.0000E+00   
1.00E+01  0.017  0.377   2.9610E-10  1.2045E-09   1.5262E-04  2.6985E-04   9.6971E-160 5.0543E-161  8.7373E-183 4.6994E-183  
1.00E+01  0.034  0.205   2.3090E-10  9.4213E-10   1.5262E-04  2.6985E-04   5.2425E-81  5.5083E-82   9.9750E-95  5.3651E-95   
1.00E+01  0.060  0.008   8.6098E-10  3.5315E-09   1.5263E-04  2.6988E-04   2.3654E-47  4.3998E-48   5.4682E-57  2.9411E-57   
1.00E+01  0.086  0.000   1.6697E-08  6.8909E-08   1.5309E-04  2.7090E-04   1.1568E-34  3.1087E-35   6.8118E-42  3.6644E-42   
1.00E+01  0.129  0.000   2.4549E-07  1.0300E-06   1.6120E-04  2.8873E-04   1.1777E-24  4.8342E-25   3.7584E-30  2.0400E-30   
1.00E+01  0.172  0.000   1.2315E-06  5.3235E-06   1.8847E-04  3.4848E-04   1.5523E-19  8.6462E-20   2.8718E-24  1.6375E-24   
1.00E+01  0.259  0.000   1.0128E-05  4.7399E-05   2.9413E-04  5.7896E-04   2.9343E-14  2.5336E-14   2.6712E-18  1.9184E-18   
1.00E+01  0.431  0.000   1.2037E-04  6.4474E-04   5.2891E-04  1.0981E-03   8.5471E-10  1.3014E-09   2.4771E-13  2.4277E-13   
1.00E+01  0.862  0.000   3.0771E-03  2.1613E-02   1.1455E-03  2.8606E-03   5.9080E-06  1.9710E-05   1.1796E-09  1.3410E-09   
1.00E+01  2.585  0.000   7.5459E-01  1.1310E+01   4.3139E-03  1.4696E-02   5.5833E-02  6.1812E-01   6.6010E-08  8.0190E-08   
1.00E+02  0.001  0.511   2.1584E-08  8.7582E-08   1.5262E-04  2.6985E-04   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   
1.00E+02  0.009  0.473   4.0927E-09  1.6625E-08   1.5262E-04  2.6985E-04   7.5563E-317 1.9355E-318  0.0000E+00  0.0000E+00   
1.00E+02  0.017  0.416   2.9596E-09  1.2039E-08   1.5262E-04  2.6985E-04   9.6851E-161 5.0481E-162  8.7367E-183 4.6989E-183  
1.00E+02  0.034  0.284   2.3087E-09  9.4201E-09   1.5262E-04  2.6985E-04   5.2403E-82  5.5060E-83   9.9745E-95  5.3647E-95   
1.00E+02  0.060  0.065   2.2289E-09  9.1424E-09   1.5263E-04  2.6988E-04   9.1357E-48  1.6993E-48   5.4680E-57  2.9410E-57   
1.00E+02  0.086  0.005   1.7551E-08  7.2433E-08   1.5309E-04  2.7090E-04   1.1005E-34  2.9573E-35   6.8116E-42  3.6643E-42   
1.00E+02  0.129  0.000   2.4630E-07  1.0334E-06   1.6120E-04  2.8873E-04   1.1738E-24  4.8181E-25   3.7583E-30  2.0400E-30   
1.00E+02  0.172  0.000   1.2324E-06  5.3274E-06   1.8847E-04  3.4848E-04   1.5512E-19  8.6399E-20   2.8718E-24  1.6375E-24   
1.00E+02  0.259  0.000   1.0129E-05  4.7404E-05   2.9413E-04  5.7896E-04   2.9340E-14  2.5333E-14   2.6712E-18  1.9184E-18   
1.00E+02  0.431  0.000   1.2037E-04  6.4475E-04   5.2891E-04  1.0981E-03   8.5470E-10  1.3014E-09   2.4771E-13  2.4277E-13   
1.00E+02  0.862  0.000   3.0771E-03  2.1613E-02   1.1455E-03  2.8606E-03   5.9080E-06  1.9710E-05   1.1796E-09  1.3410E-09   
1.00E+02  2.585  0.000   7.5459E-01  1.1310E+01   4.3139E-03  1.4696E-02   5.5833E-02  6.1812E-01   6.6010E-08  8.0190E-08   
1.00E+03  0.001  0.513   8.1426E-08  3.3043E-07   1.5262E-04  2.6985E-04   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   
1.00E+03  0.009  0.493   4.0540E-08  1.6469E-07 1.00E+01  0.001  0.509   2.1184E-09  8.5957E-09   1.5262E-04  2.6985E-04   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   
1.00E+03  0.009  0.493   4.0540E-08  1.6469E-07   1.5262E-04  2.6985E-04   7.0862E-318 1.8396E-319  0.0000E+00  0.0000E+00   
1.00E+03  0.017  0.456   2.9457E-08  1.1982E-07   1.5262E-04  2.6985E-04   9.5662E-162 4.9861E-163  8.7300E-183 4.6934E-183  
1.00E+03  0.034  0.364   2.3060E-08  9.4093E-08   1.5262E-04  2.6985E-04   5.2186E-83  5.4832E-84   9.9689E-95  5.3602E-95   
1.00E+03  0.060  0.197   1.9748E-08  8.1000E-08   1.5263E-04  2.6988E-04   1.0292E-48  1.9144E-49   5.4658E-57  2.9392E-57   
1.00E+03  0.086  0.046   2.8192E-08  1.1635E-07   1.5310E-04  2.7090E-04   6.8471E-35  1.8400E-35   6.8102E-42  3.6632E-42   
1.00E+03  0.129  0.005   2.5462E-07  1.0683E-06   1.6120E-04  2.8873E-04   1.1352E-24  4.6598E-25   3.7579E-30  2.0396E-30   
1.00E+03  0.172  0.001   1.2412E-06  5.3658E-06   1.8847E-04  3.4848E-04   1.5399E-19  8.5772E-20   2.8715E-24  1.6373E-24   
1.00E+03  0.259  0.000   1.0142E-05  4.7461E-05   2.9413E-04  5.7897E-04   2.9303E-14  2.5302E-14   2.6711E-18  1.9183E-18   
1.00E+03  0.431  0.000   1.2039E-04  6.4487E-04   5.2891E-04  1.0981E-03   8.5453E-10  1.3011E-09   2.4770E-13  2.4276E-13   
1.00E+03  0.862  0.000   3.0772E-03  2.1614E-02   1.1455E-03  2.8606E-03   5.9079E-06  1.9710E-05   1.1796E-09  1.3410E-09   
1.00E+03  2.585  0.000   7.5459E-01  1.1310E+01   4.3139E-03  1.4696E-02   5.5833E-02  6.1812E-01   6.6010E-08  8.0190E-08   
1.00E+04  0.001  0.523   4.5983E-07  1.8672E-06   1.5262E-04  2.6985E-04   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   
1.00E+04  0.009  0.516   3.4634E-07  1.4074E-06   1.5262E-04  2.6985E-04   5.1627E-319 1.3404E-320  0.0000E+00  0.0000E+00   
1.00E+04  0.017  0.498   2.8171E-07  1.1462E-06   1.5262E-04  2.6985E-04   8.4823E-163 4.4212E-164  8.6672E-183 4.6413E-183  
1.00E+04  0.034  0.444   2.2803E-07  9.3059E-07   1.5262E-04  2.6985E-04   5.0072E-84  5.2611E-85   9.9149E-95  5.3165E-95   
1.00E+04  0.060  0.337   1.9651E-07  8.0614E-07   1.5263E-04  2.6988E-04   1.0147E-49  1.8873E-50   5.4433E-57  2.9217E-57   
1.00E+04  0.086  0.209   1.8539E-07  7.6517E-07   1.5310E-04  2.7090E-04   1.0319E-35  2.7728E-36   6.7885E-42  3.6469E-42   
1.00E+04  0.129  0.047   3.5205E-07  1.4771E-06   1.6121E-04  2.8876E-04   8.1909E-25  3.3621E-25   3.7523E-30  2.0357E-30   
1.00E+04  0.172  0.014   1.3335E-06  5.7648E-06   1.8848E-04  3.4851E-04   1.4318E-19  7.9750E-20   2.8688E-24  1.6354E-24   
1.00E+04  0.259  0.004   1.0264E-05  4.8034E-05   2.9415E-04  5.7901E-04   2.8944E-14  2.4991E-14   2.6698E-18  1.9173E-18   
1.00E+04  0.431  0.001   1.2061E-04  6.4606E-04   5.2893E-04  1.0981E-03   8.5290E-10  1.2986E-09   2.4767E-13  2.4272E-13   
1.00E+04  0.862  0.000   3.0778E-03  2.1618E-02   1.1456E-03  2.8607E-03   5.9066E-06  1.9706E-05   1.1795E-09  1.3410E-09   
1.00E+04  2.585  0.000   7.5459E-01  1.1310E+01   4.3139E-03  1.4696E-02   5.5833E-02  6.1811E-01   6.6009E-08  8.0190E-08   
1.00E+05  0.001  0.565   2.4380E-06  9.9286E-06   1.5262E-04  2.6985E-04   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   
1.00E+05  0.009  0.563   2.3730E-06  9.6665E-06   1.5262E-04  2.6985E-04   2.2678E-321 5.9288E-323  0.0000E+00  0.0000E+00   
1.00E+05  0.017  0.558   2.2854E-06  9.3176E-06   1.5262E-04  2.6985E-04   2.6403E-164 1.3762E-165  8.1973E-183 4.2600E-183  
1.00E+05  0.034  0.537   2.0936E-06  8.5570E-06   1.5262E-04  2.6985E-04   3.3797E-85  3.5510E-86   9.4438E-95  4.9414E-95   
1.00E+05  0.060  0.485   1.9076E-06  7.8341E-06   1.5263E-04  2.6988E-04   8.7100E-51  1.6201E-51   5.2322E-57  2.7591E-57   
1.00E+05  0.086  0.413   1.8165E-06  7.5038E-06   1.5310E-04  2.7091E-04   9.6008E-37  2.5799E-37   6.5694E-42  3.4837E-42   
1.00E+05  0.129  0.265   1.8379E-06  7.7160E-06   1.6123E-04  2.8881E-04   1.5129E-25  6.2101E-26   3.6689E-30  1.9763E-30   
1.00E+05  0.172  0.128   2.5543E-06  1.1046E-05   1.8856E-04  3.4873E-04   7.3699E-20  4.1049E-20   2.8329E-24  1.6103E-24   
1.00E+05  0.259  0.035   1.1564E-05  5.4127E-05   2.9428E-04  5.7943E-04   2.5589E-14  2.2094E-14   2.6566E-18  1.9071E-18   
1.00E+05  0.431  0.009   1.2284E-04  6.5803E-04   5.2912E-04  1.0987E-03   8.3670E-10  1.2740E-09   2.4728E-13  2.4232E-13   
1.00E+05  0.862  0.002   3.0838E-03  2.1661E-02   1.1457E-03  2.8611E-03   5.8945E-06  1.9665E-05   1.1791E-09  1.3404E-09   
1.00E+05  2.585  0.000   7.5464E-01  1.1311E+01   4.3140E-03  1.4697E-02   5.5829E-02  6.1807E-01   6.6008E-08  8.0188E-08   
1.00E+06  0.001  0.726   1.7236E-05  7.1050E-05   1.5262E-04  2.6985E-04   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   
1.00E+06  0.009  0.725   1.7113E-05  7.0546E-05   1.5262E-04  2.6985E-04   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   
1.00E+06  0.017  0.724   1.7162E-05  7.0773E-05   1.5262E-04  2.6985E-04   1.7304E-168 9.0193E-170  5.7509E-183 2.5165E-183  
1.00E+06  0.034  0.718   1.7154E-05  7.0825E-05   1.5262E-04  2.6985E-04   1.7996E-87  1.8908E-88   6.6671E-95  2.9633E-95   
1.00E+06  0.060  0.700   1.7134E-05  7.0961E-05   1.5263E-04  2.6988E-04   2.4558E-52  4.5679E-53   3.7892E-57  1.7414E-57   
1.00E+06  0.086  0.672   1.7160E-05  7.1392E-05   1.5310E-04  2.7091E-04   4.7723E-38  1.2824E-38   4.9255E-42  2.3421E-42   
1.00E+06  0.129  0.604   1.7755E-05  7.4950E-05   1.6123E-04  2.8883E-04   1.1033E-26  4.5287E-27   2.9206E-30  1.4686E-30   
1.00E+06  0.172  0.512   1.9677E-05  8.5459E-05   1.8863E-04  3.4894E-04   7.9552E-21  4.4310E-21   2.3935E-24  1.3125E-24   
1.00E+06  0.259  0.299   3.0311E-05  1.4222E-04   2.9497E-04  5.8151E-04   9.2387E-15  7.9771E-15   2.4775E-18  1.7710E-18   
1.00E+06  0.431  0.091   1.4722E-04  7.8932E-04   5.3079E-04  1.1037E-03   6.9153E-10  1.0529E-09   2.4316E-13  2.3801E-13   
1.00E+06  0.862  0.020   3.1449E-03  2.2093E-02   1.1473E-03  2.8659E-03   5.7747E-06  1.9265E-05   1.1746E-09  1.3349E-09   
1.00E+06  2.585  0.002   7.5517E-01  1.1319E+01   4.3146E-03  1.4699E-02   5.5788E-02  6.1762E-01   6.5990E-08  8.0166E-08   
1.00E+07  0.001  1.223   1.7687E-04  7.5713E-04   1.5262E-04  2.6985E-04   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   
1.00E+07  0.009  1.222   1.7648E-04  7.5547E-04   1.5262E-04  2.6985E-04   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   
1.00E+07  0.017  1.222   1.7658E-04  7.5597E-04   1.5262E-04  2.6985E-04   4.9901E-181 2.6010E-182  1.4150E-184 1.6413E-185  
1.00E+07  0.034  1.219   1.7712E-04  7.5870E-04   1.5262E-04  2.6985E-04   8.6756E-94  9.1155E-95   2.2103E-96  3.2795E-97   
1.00E+07  0.060  1.212   1.7830E-04  7.6493E-04   1.5263E-04  2.6988E-04   5.0864E-56  9.4610E-57   2.0859E-58  4.3136E-59   
1.00E+07  0.086  1.200   1.8037E-04  7.7580E-04   1.5310E-04  2.7091E-04   1.0373E-40  2.7875E-41   4.2381E-43  1.1203E-43   
1.00E+07  0.129  1.173   1.8901E-04  8.2226E-04   1.6123E-04  2.8883E-04   1.3543E-28  5.5590E-29   4.5893E-31  1.6619E-31   
1.00E+07  0.172  1.133   2.0970E-04  9.3606E-04   1.8863E-04  3.4896E-04   2.1642E-22  1.2055E-22   6.1156E-25  2.9179E-25   
1.00E+07  0.259  1.021   2.8718E-04  1.3781E-03   2.9535E-04  5.8266E-04   5.6445E-16  4.8737E-16   1.2145E-18  8.5616E-19   
1.00E+07  0.431  0.698   5.2720E-04  2.8592E-03   5.3720E-04  1.1227E-03   1.6924E-10  2.5768E-10   1.9299E-13  1.8583E-13   
1.00E+07  0.862  0.196   3.8181E-03  2.6872E-02   1.1622E-03  2.9095E-03   4.7082E-06  1.5705E-05   1.1277E-09  1.2769E-09   
1.00E+07  2.585  0.021   7.6049E-01  1.1400E+01   4.3212E-03  1.4722E-02   5.5387E-02  6.1316E-01   6.5814E-08  7.9946E-08   
1.00E+08  0.001  2.447   2.7983E-03  1.3219E-02   1.5262E-04  2.6985E-04   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   
1.00E+08  0.009  2.447   2.7959E-03  1.3208E-02   1.5262E-04  2.6985E-04   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   
1.00E+08  0.017  2.446   2.7955E-03  1.3206E-02   1.5262E-04  2.6985E-04   6.9100E-212 3.6016E-213  6.7507E-216 9.3631E-217  
1.00E+08  0.034  2.445   2.8002E-03  1.3233E-02   1.5262E-04  2.6985E-04   3.0885E-109 3.2451E-110  7.6772E-112 1.3634E-112  
1.00E+08  0.060  2.442   2.8093E-03  1.3288E-02   1.5263E-04  2.6988E-04   7.0866E-65  1.3182E-65   4.6861E-67  1.1177E-67   
1.00E+08  0.086  2.437   2.8268E-03  1.3394E-02   1.5310E-04  2.7091E-04   6.1086E-47  1.6415E-47   5.0824E-49  1.5671E-49   
1.00E+08  0.129  2.424   2.9162E-03  1.3950E-02   1.6123E-04  2.8883E-04   8.4648E-33  3.4745E-33   7.6638E-35  3.3044E-35   
1.00E+08  0.172  2.406   3.1499E-03  1.5432E-02   1.8863E-04  3.4896E-04   1.3439E-25  7.4856E-26   1.1832E-27  6.4286E-28   
1.00E+08  0.259  2.355   4.0345E-03  2.1172E-02   2.9538E-04  5.8273E-04   3.2481E-18  2.8045E-18   2.3218E-20  1.6837E-20   
1.00E+08  0.431  2.192   6.3686E-03  3.7168E-02   5.3934E-04  1.1291E-03   5.2820E-12  8.0420E-12   3.1001E-14  2.7665E-14   
1.00E+08  0.862  1.493   1.4911E-02  1.0743E-01   1.2194E-03  3.0803E-03   1.0465E-06  3.4891E-06   6.1740E-10  6.9923E-10   
1.00E+08  2.585  0.209   8.1566E-01  1.2238E+01   4.3856E-03  1.4950E-02   5.1532E-02  5.7033E-01   6.4042E-08  7.7728E-08   
1.00E+09  0.001  5.181   7.4891E-02  4.4599E-01   1.5262E-04  2.6985E-04   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   
1.00E+09  0.009  5.180   7.4855E-02  4.4577E-01   1.5262E-04  2.6985E-04   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   
1.00E+09  0.017  5.180   7.4841E-02  4.4568E-01   1.5262E-04  2.6985E-04   8.8951E-281 4.6363E-282  0.0000E+00  0.0000E+00   
1.00E+09  0.034  5.180   7.4901E-02  4.4612E-01   1.5262E-04  2.6985E-04   1.0864E-143 1.1415E-144  0.0000E+00  0.0000E+00   
1.00E+09  0.060  5.178   7.5010E-02  4.4694E-01   1.5263E-04  2.6988E-04   1.4112E-84  2.6250E-85   0.0000E+00  0.0000E+00   
1.00E+09  0.086  5.176   7.5233E-02  4.4867E-01   1.5310E-04  2.7091E-04   9.5781E-61  2.5738E-61   0.0000E+00  0.0000E+00   
1.00E+09  0.129  5.170   7.6568E-02  4.5973E-01   1.6123E-04  2.8883E-04   5.0293E-42  2.0644E-42   0.0000E+00  0.0000E+00   
1.00E+09  0.172  5.161   8.0247E-02  4.9097E-01   1.8863E-04  3.4896E-04   1.5298E-32  8.5210E-33   0.0000E+00  0.0000E+00   
1.00E+09  0.259  5.138   9.4201E-02  6.1091E-01   2.9538E-04  5.8273E-04   6.8618E-23  5.9248E-23   0.0000E+00  0.0000E+00   
1.00E+09  0.431  5.062   1.2939E-01  9.1641E-01   5.3941E-04  1.1293E-03   6.7573E-15  1.0288E-14   0.0000E+00  0.0000E+00   
1.00E+09  0.862  4.708   2.3027E-01  1.8731E+00   1.2376E-03  3.1351E-03   2.5110E-08  8.3702E-08   0.0000E+00  0.0000E+00   
1.00E+09  2.585  1.972   1.5605E+00  2.3679E+01   4.8751E-03  1.6689E-02   2.6146E-02  2.8883E-01   4.4163E-08  5.4950E-08   
