rhoYe is density times electron fraction [g/cm^3], T is temperature [MeV], mu_e is electron chemical potential [MeV]
e-(+) cap is electron (positron) capture, e-(+) dec is electron (positron) decay
For each process, first column is neutrino production [neutrinos/baryon second] and second column is energy loss [MeV/baryon second].
rhoYe     T      mu_e    e- cap                   e+ dec                   e+ cap                   e- dec                   
1.00E+01  0.060  0.008   3.8766E-08  1.8789E-07   1.5427E-02  3.6512E-02   6.9117E-81  1.2807E-81   0.0000E+00  0.0000E+00   
1.00E+01  0.086  0.000   7.5090E-07  3.6735E-06   1.5490E-02  3.7004E-02   4.1636E-58  1.1129E-58   0.0000E+00  0.0000E+00   
1.00E+01  0.129  0.000   1.0672E-05  5.3157E-05   1.5887E-02  3.9951E-02   2.9674E-40  1.2083E-40   0.0000E+00  0.0000E+00   
1.00E+01  0.172  0.000   4.8768E-05  2.4808E-04   1.6770E-02  4.6319E-02   3.2512E-31  1.7913E-31   0.0000E+00  0.0000E+00   
1.00E+01  0.259  0.000   3.0261E-04  1.6196E-03   2.0537E-02  7.2893E-02   5.0476E-22  4.2871E-22   0.0000E+00  0.0000E+00   
1.00E+01  0.431  0.000   2.3550E-03  1.4287E-02   3.7152E-02  1.8868E-01   1.9121E-14  2.8358E-14   0.0000E+00  0.0000E+00   
1.00E+01  0.862  0.000   3.6380E-02  2.9734E-01   9.3438E-02  5.7955E-01   2.3713E-08  7.5728E-08   0.0000E+00  0.0000E+00   
1.00E+01  2.585  0.000   2.7389E+00  4.6126E+01   1.8436E-01  1.2230E+00   5.7772E-03  5.8719E-02   0.0000E+00  0.0000E+00   
1.00E+02  0.001  0.511   9.2804E-07  4.4245E-06   1.5419E-02  3.6453E-02   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   
1.00E+02  0.009  0.473   1.7833E-07  8.5158E-07   1.5419E-02  3.6453E-02   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   
1.00E+02  0.017  0.416   1.3048E-07  6.2435E-07   1.5419E-02  3.6453E-02   2.2279E-278 1.1600E-279  0.0000E+00  0.0000E+00   
1.00E+02  0.034  0.284   1.0315E-07  4.9588E-07   1.5419E-02  3.6454E-02   9.0148E-141 9.4510E-142  0.0000E+00  0.0000E+00   
1.00E+02  0.060  0.065   1.0036E-07  4.8641E-07   1.5427E-02  3.6512E-02   2.6695E-81  4.9465E-82   0.0000E+00  0.0000E+00   
1.00E+02  0.086  0.005   7.8930E-07  3.8614E-06   1.5490E-02  3.7004E-02   3.9608E-58  1.0587E-58   0.0000E+00  0.0000E+00   
1.00E+02  0.129  0.000   1.0707E-05  5.3334E-05   1.5887E-02  3.9951E-02   2.9575E-40  1.2042E-40   0.0000E+00  0.0000E+00   
1.00E+02  0.172  0.000   4.8803E-05  2.4826E-04   1.6770E-02  4.6319E-02   3.2488E-31  1.7900E-31   0.0000E+00  0.0000E+00   
1.00E+02  0.259  0.000   3.0264E-04  1.6198E-03   2.0537E-02  7.2893E-02   5.0469E-22  4.2866E-22   0.0000E+00  0.0000E+00   
1.00E+02  0.431  0.000   2.3550E-03  1.4287E-02   3.7152E-02  1.8868E-01   1.9120E-14  2.8357E-14   0.0000E+00  0.0000E+00   
1.00E+02  0.862  0.000   3.6380E-02  2.9734E-01   9.3438E-02  5.7955E-01   2.3713E-08  7.5727E-08   0.0000E+00  0.0000E+00   
1.00E+02  2.585  0.000   2.7389E+00  4.6126E+01   1.8436E-01  1.2230E+00   5.7772E-03  5.8719E-02   0.0000E+00  0.0000E+00   
1.00E+01  0.001  0.509   9.1076E-08  4.3420E-07   1.5419E-02  3.6453E-02   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   
1.00E+01  0.009  0.453   1.7850E-08  8.5238E-08   1.5419E-02  3.6453E-02   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   
1.00E+01  0.017  0.377   1.3054E-08  6.2463E-08   1.5419E-02  3.6453E-02   2.2307E-277 1.1614E-278  0.0000E+00  0.0000E+00   
1.00E+01  0.034  0.205   1.0316E-08  4.9594E-08   1.5419E-02  3.6454E-02   9.0184E-140 9.4548E-141  0.0000E+00  0.0000E+00   
1.00E+01  0.060  0.008   3.8766E-08  1.8789E-07   1.5427E-02  3.6512E-02   6.9117E-81  1.2807E-81   0.0000E+00  0.0000E+00   
1.00E+01  0.086  0.000   7.5090E-07  3.6735E-06   1.5490E-02  3.7004E-02   4.1636E-58  1.1129E-58   0.0000E+00  0.0000E+00   
1.00E+01  0.129  0.000   1.0672E-05  5.3157E-05   1.5887E-02  3.9951E-02   2.9674E-40  1.2083E-40   0.0000E+00  0.0000E+00   
1.00E+01  0.172  0.000   4.8768E-05  2.4808E-04   1.6770E-02  4.6319E-02   3.2512E-31  1.7913E-31   0.0000E+00  0.0000E+00   
1.00E+01  0.259  0.000   3.0261E-04  1.6196E-03   2.0537E-02  7.2893E-02   5.0476E-22  4.2871E-22   0.0000E+00  0.0000E+00   
1.00E+01  0.431  0.000   2.3550E-03  1.4287E-02   3.7152E-02  1.8868E-01   1.9121E-14  2.8358E-14   0.0000E+00  0.0000E+00   
1.00E+01  0.862  0.000   3.6380E-02  2.9734E-01   9.3438E-02  5.7955E-01   2.3713E-08  7.5728E-08   0.0000E+00  0.0000E+00   
1.00E+01  2.585  0.000   2.7389E+00  4.6126E+01   1.8436E-01  1.2230E+00   5.7772E-03  5.8719E-02   0.0000E+00  0.0000E+00   
1.00E+02  0.001  0.511   9.2804E-07  4.4245E-06   1.5419E-02  3.6453E-02   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   
1.00E+02  0.009  0.473   1.7833E-07  8.5158E-07   1.5419E-02  3.6453E-02   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   
1.00E+02  0.017  0.416   1.3048E-07  6.2435E-07   1.5419E-02  3.6453E-02   2.2279E-278 1.1600E-279  0.0000E+00  0.0000E+00   
1.00E+02  0.034  0.284   1.0315E-07  4.9588E-07   1.5419E-02  3.6454E-02   9.0148E-141 9.4510E-142  0.0000E+00  0.0000E+00   
1.00E+02  0.060  0.065   1.0036E-07  4.8641E-07   1.5427E-02  3.6512E-02   2.6695E-81  4.9465E-82   0.0000E+00  0.0000E+00   
1.00E+02  0.086  0.005   7.8930E-07  3.8614E-06   1.5490E-02  3.7004E-02   3.9608E-58  1.0587E-58   0.0000E+00  0.0000E+00   
1.00E+02  0.129  0.000   1.0707E-05  5.3334E-05   1.5887E-02  3.9951E-02   2.9575E-40  1.2042E-40   0.0000E+00  0.0000E+00   
1.00E+02  0.172  0.000   4.8803E-05  2.4826E-04   1.6770E-02  4.6319E-02   3.2488E-31  1.7900E-31   0.0000E+00  0.0000E+00   
1.00E+02  0.259  0.000   3.0264E-04  1.6198E-03   2.0537E-02  7.2893E-02   5.0469E-22  4.2866E-22   0.0000E+00  0.0000E+00   
1.00E+02  0.431  0.000   2.3550E-03  1.4287E-02   3.7152E-02  1.8868E-01   1.9120E-14  2.8357E-14   0.0000E+00  0.0000E+00   
1.00E+02  0.862  0.000   3.6380E-02  2.9734E-01   9.3438E-02  5.7955E-01   2.3713E-08  7.5727E-08   0.0000E+00  0.0000E+00   
1.00E+02  2.585  0.000   2.7389E+00  4.6126E+01   1.8436E-01  1.2230E+00   5.7772E-03  5.8719E-02   0.0000E+00  0.0000E+00   
1.00E+03  0.001  0.513   3.5025E-06  1.6700E-05   1.5419E-02  3.6453E-02   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   
1.00E+03  0.009  0.493   1.7672E-06  8.4393E-06 1.00E+01  0.001  0.509   9.1076E-08  4.3420E-07   1.5419E-02  3.6453E-02   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   
1.00E+01  0.009  0.453   1.7850E-08  8.5238E-08   1.5419E-02  3.6453E-02   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   
1.00E+01  0.017  0.377   1.3054E-08  6.2463E-08   1.5419E-02  3.6453E-02   2.2307E-277 1.1614E-278  0.0000E+00  0.0000E+00   
1.00E+01  0.034  0.205   1.0316E-08  4.9594E-08   1.5419E-02  3.6454E-02   9.0184E-140 9.4548E-141  0.0000E+00  0.0000E+00   
1.00E+01  0.060  0.008   3.8766E-08  1.8789E-07   1.5427E-02  3.6512E-02   6.9117E-81  1.2807E-81   0.0000E+00  0.0000E+00   
1.00E+01  0.086  0.000   7.5090E-07  3.6735E-06   1.5490E-02  3.7004E-02   4.1636E-58  1.1129E-58   0.0000E+00  0.0000E+00   
1.00E+01  0.129  0.000   1.0672E-05  5.3157E-05   1.5887E-02  3.9951E-02   2.9674E-40  1.2083E-40   0.0000E+00  0.0000E+00   
1.00E+01  0.172  0.000   4.8768E-05  2.4808E-04   1.6770E-02  4.6319E-02   3.2512E-31  1.7913E-31   0.0000E+00  0.0000E+00   
1.00E+01  0.259  0.000   3.0261E-04  1.6196E-03   2.0537E-02  7.2893E-02   5.0476E-22  4.2871E-22   0.0000E+00  0.0000E+00   
1.00E+01  0.431  0.000   2.3550E-03  1.4287E-02   3.7152E-02  1.8868E-01   1.9121E-14  2.8358E-14   0.0000E+00  0.0000E+00   
1.00E+01  0.862  0.000   3.6380E-02  2.9734E-01   9.3438E-02  5.7955E-01   2.3713E-08  7.5728E-08   0.0000E+00  0.0000E+00   
1.00E+01  2.585  0.000   2.7389E+00  4.6126E+01   1.8436E-01  1.2230E+00   5.7772E-03  5.8719E-02   0.0000E+00  0.0000E+00   
1.00E+02  0.001  0.511   9.2804E-07  4.4245E-06   1.5419E-02  3.6453E-02   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   
1.00E+02  0.009  0.473   1.7833E-07  8.5158E-07   1.5419E-02  3.6453E-02   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   
1.00E+02  0.017  0.416   1.3048E-07  6.2435E-07   1.5419E-02  3.6453E-02   2.2279E-278 1.1600E-279  0.0000E+00  0.0000E+00   
1.00E+02  0.034  0.284   1.0315E-07  4.9588E-07   1.5419E-02  3.6454E-02   9.0148E-141 9.4510E-142  0.0000E+00  0.0000E+00   
1.00E+02  0.060  0.065   1.0036E-07  4.8641E-07   1.5427E-02  3.6512E-02   2.6695E-81  4.9465E-82   0.0000E+00  0.0000E+00   
1.00E+02  0.086  0.005   7.8930E-07  3.8614E-06   1.5490E-02  3.7004E-02   3.9608E-58  1.0587E-58   0.0000E+00  0.0000E+00   
1.00E+02  0.129  0.000   1.0707E-05  5.3334E-05   1.5887E-02  3.9951E-02   2.9575E-40  1.2042E-40   0.0000E+00  0.0000E+00   
1.00E+02  0.172  0.000   4.8803E-05  2.4826E-04   1.6770E-02  4.6319E-02   3.2488E-31  1.7900E-31   0.0000E+00  0.0000E+00   
1.00E+02  0.259  0.000   3.0264E-04  1.6198E-03   2.0537E-02  7.2893E-02   5.0469E-22  4.2866E-22   0.0000E+00  0.0000E+00   
1.00E+02  0.431  0.000   2.3550E-03  1.4287E-02   3.7152E-02  1.8868E-01   1.9120E-14  2.8357E-14   0.0000E+00  0.0000E+00   
1.00E+02  0.862  0.000   3.6380E-02  2.9734E-01   9.3438E-02  5.7955E-01   2.3713E-08  7.5727E-08   0.0000E+00  0.0000E+00   
1.00E+02  2.585  0.000   2.7389E+00  4.6126E+01   1.8436E-01  1.2230E+00   5.7772E-03  5.8719E-02   0.0000E+00  0.0000E+00   
1.00E+03  0.001  0.513   3.5025E-06  1.6700E-05   1.5419E-02  3.6453E-02   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   
1.00E+03  0.009  0.493   1.7672E-06  8.4393E-06   1.5419E-02  3.6453E-02   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   
1.00E+03  0.009  0.493   1.7672E-06  8.4393E-06 1.00E+01  0.001  0.509   9.1076E-08  4.3420E-07   1.5419E-02  3.6453E-02   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   
1.00E+03  0.017  0.456   1.2989E-06  6.2155E-06   1.5419E-02  3.6453E-02   2.2006E-279 1.1457E-280  0.0000E+00  0.0000E+00   
1.00E+03  0.034  0.364   1.0303E-06  4.9535E-06   1.5419E-02  3.6454E-02   8.9774E-142 9.4118E-143  0.0000E+00  0.0000E+00   
1.00E+03  0.060  0.197   8.8915E-07  4.3097E-06   1.5427E-02  3.6512E-02   3.0073E-82  5.5726E-83   0.0000E+00  0.0000E+00   
1.00E+03  0.086  0.046   1.2678E-06  6.2025E-06   1.5490E-02  3.7004E-02   2.4643E-58  6.5867E-59   0.0000E+00  0.0000E+00   
1.00E+03  0.129  0.005   1.1069E-05  5.5135E-05   1.5887E-02  3.9951E-02   2.8603E-40  1.1647E-40   0.0000E+00  0.0000E+00   
1.00E+03  0.172  0.001   4.9155E-05  2.5005E-04   1.6770E-02  4.6319E-02   3.2252E-31  1.7770E-31   0.0000E+00  0.0000E+00   
1.00E+03  0.259  0.000   3.0301E-04  1.6218E-03   2.0537E-02  7.2893E-02   5.0407E-22  4.2813E-22   0.0000E+00  0.0000E+00   
1.00E+03  0.431  0.000   2.3555E-03  1.4290E-02   3.7152E-02  1.8868E-01   1.9117E-14  2.8352E-14   0.0000E+00  0.0000E+00   
1.00E+03  0.862  0.000   3.6381E-02  2.9735E-01   9.3439E-02  5.7955E-01   2.3712E-08  7.5726E-08   0.0000E+00  0.0000E+00   
1.00E+03  2.585  0.000   2.7389E+00  4.6126E+01   1.8436E-01  1.2230E+00   5.7772E-03  5.8719E-02   0.0000E+00  0.0000E+00   
1.00E+04  0.001  0.523   1.9952E-05  9.5222E-05   1.5419E-02  3.6453E-02   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   
1.00E+04  0.009  0.516   1.5153E-05  7.2397E-05   1.5419E-02  3.6453E-02   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   
1.00E+04  0.017  0.498   1.2445E-05  5.9574E-05   1.5419E-02  3.6453E-02   1.9512E-280 1.0159E-281  0.0000E+00  0.0000E+00   
1.00E+04  0.034  0.444   1.0195E-05  4.9028E-05   1.5419E-02  3.6454E-02   8.6138E-143 9.0306E-144  0.0000E+00  0.0000E+00   
1.00E+04  0.060  0.337   8.8498E-06  4.2902E-05   1.5427E-02  3.6512E-02   2.9649E-83  5.4939E-84   0.0000E+00  0.0000E+00   
1.00E+04  0.086  0.209   8.3376E-06  4.0795E-05   1.5490E-02  3.7004E-02   3.7137E-59  9.9262E-60   0.0000E+00  0.0000E+00   
1.00E+04  0.129  0.047   1.5304E-05  7.6234E-05   1.5888E-02  3.9953E-02   2.0638E-40  8.4032E-41   0.0000E+00  0.0000E+00   
1.00E+04  0.172  0.014   5.2808E-05  2.6865E-04   1.6770E-02  4.6322E-02   2.9988E-31  1.6522E-31   0.0000E+00  0.0000E+00   
1.00E+04  0.259  0.004   3.0666E-04  1.6413E-03   2.0538E-02  7.2896E-02   4.9788E-22  4.2287E-22   0.0000E+00  0.0000E+00   
1.00E+04  0.431  0.001   2.3598E-03  1.4316E-02   3.7153E-02  1.8868E-01   1.9080E-14  2.8297E-14   0.0000E+00  0.0000E+00   
1.00E+04  0.862  0.000   3.6388E-02  2.9740E-01   9.3439E-02  5.7955E-01   2.3707E-08  7.5710E-08   0.0000E+00  0.0000E+00   
1.00E+04  2.585  0.000   2.7390E+00  4.6126E+01   1.8436E-01  1.2230E+00   5.7772E-03  5.8718E-02   0.0000E+00  0.0000E+00   
1.00E+05  0.001  0.565   1.0874E-04  5.2121E-04   1.5419E-02  3.6453E-02   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   
1.00E+05  0.009  0.563   1.0590E-04  5.0779E-04   1.5419E-02  3.6453E-02   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   
1.00E+05  0.017  0.558   1.0221E-04  4.9076E-04   1.5419E-02  3.6453E-02   6.0737E-282 3.1623E-283  0.0000E+00  0.0000E+00   
1.00E+05  0.034  0.537   9.4098E-05  4.5354E-04   1.5419E-02  3.6454E-02   5.8140E-144 6.0953E-145  0.0000E+00  0.0000E+00   
1.00E+05  0.060  0.485   8.6045E-05  4.1784E-04   1.5427E-02  3.6512E-02   2.5451E-84  4.7161E-85   0.0000E+00  0.0000E+00   
1.00E+05  0.086  0.413   8.1722E-05  4.0040E-04   1.5490E-02  3.7004E-02   3.4554E-60  9.2357E-61   0.0000E+00  0.0000E+00   
1.00E+05  0.129  0.265   7.9875E-05  3.9825E-04   1.5889E-02  3.9957E-02   3.8119E-41  1.5521E-41   0.0000E+00  0.0000E+00   
1.00E+05  0.172  0.128   1.0112E-04  5.1470E-04   1.6774E-02  4.6336E-02   1.5435E-31  8.5043E-32   0.0000E+00  0.0000E+00   
1.00E+05  0.259  0.035   3.4545E-04  1.8494E-03   2.0543E-02  7.2915E-02   4.4017E-22  3.7385E-22   0.0000E+00  0.0000E+00   
1.00E+05  0.431  0.009   2.4032E-03  1.4581E-02   3.7158E-02  1.8870E-01   1.8718E-14  2.7760E-14   0.0000E+00  0.0000E+00   
1.00E+05  0.862  0.002   3.6459E-02  2.9799E-01   9.3442E-02  5.7957E-01   2.3659E-08  7.5555E-08   0.0000E+00  0.0000E+00   
1.00E+05  2.585  0.000   2.7392E+00  4.6129E+01   1.8436E-01  1.2231E+00   5.7768E-03  5.8714E-02   0.0000E+00  0.0000E+00   
1.00E+06  0.001  0.726   7.8299E-04  3.8237E-03   1.5419E-02  3.6453E-02   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   
1.00E+06  0.009  0.725   7.7734E-04  3.7963E-03   1.5419E-02  3.6453E-02   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   
1.00E+06  0.017  0.724   7.7932E-04  3.8081E-03   1.5419E-02  3.6453E-02   3.9806E-286 2.0725E-287  0.0000E+00  0.0000E+00   
1.00E+06  0.034  0.718   7.7800E-04  3.8091E-03   1.5419E-02  3.6454E-02   3.0958E-146 3.2456E-147  0.0000E+00  0.0000E+00   
1.00E+06  0.060  0.700   7.7463E-04  3.8116E-03   1.5427E-02  3.6512E-02   7.1758E-86  1.3297E-86   0.0000E+00  0.0000E+00   
1.00E+06  0.086  0.672   7.7089E-04  3.8196E-03   1.5490E-02  3.7004E-02   1.7176E-61  4.5908E-62   0.0000E+00  0.0000E+00   
1.00E+06  0.129  0.604   7.6865E-04  3.8658E-03   1.5889E-02  3.9958E-02   2.7799E-42  1.1319E-42   0.0000E+00  0.0000E+00   
1.00E+06  0.172  0.512   7.7605E-04  3.9761E-03   1.6778E-02  4.6349E-02   1.6661E-32  9.1797E-33   0.0000E+00  0.0000E+00   
1.00E+06  0.259  0.299   9.0380E-04  4.8543E-03   2.0571E-02  7.3013E-02   1.5891E-22  1.3497E-22   0.0000E+00  0.0000E+00   
1.00E+06  0.431  0.091   2.8788E-03  1.7483E-02   3.7202E-02  1.8887E-01   1.5469E-14  2.2942E-14   0.0000E+00  0.0000E+00   
1.00E+06  0.862  0.020   3.7176E-02  3.0391E-01   9.3476E-02  5.7976E-01   2.3177E-08  7.4016E-08   0.0000E+00  0.0000E+00   
1.00E+06  2.585  0.002   2.7411E+00  4.6162E+01   1.8438E-01  1.2231E+00   5.7726E-03  5.8672E-02   0.0000E+00  0.0000E+00   
1.00E+07  0.001  1.223   7.6766E-03  3.9891E-02   1.5419E-02  3.6453E-02   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   
1.00E+07  0.009  1.222   7.6600E-03  3.9804E-02   1.5419E-02  3.6453E-02   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   
1.00E+07  0.017  1.222   7.6622E-03  3.9823E-02   1.5419E-02  3.6453E-02   1.1479E-298 5.9766E-300  0.0000E+00  0.0000E+00   
1.00E+07  0.034  1.219   7.6781E-03  3.9941E-02   1.5419E-02  3.6454E-02   1.4924E-152 1.5647E-153  0.0000E+00  0.0000E+00   
1.00E+07  0.060  1.212   7.7088E-03  4.0194E-02   1.5427E-02  3.6512E-02   1.4863E-89  2.7540E-90   0.0000E+00  0.0000E+00   
1.00E+07  0.086  1.200   7.7539E-03  4.0575E-02   1.5490E-02  3.7004E-02   3.7335E-64  9.9789E-65   0.0000E+00  0.0000E+00   
1.00E+07  0.129  1.173   7.8543E-03  4.1467E-02   1.5889E-02  3.9958E-02   3.4123E-44  1.3894E-44   0.0000E+00  0.0000E+00   
1.00E+07  0.172  1.133   7.9886E-03  4.2704E-02   1.6779E-02  4.6351E-02   4.5327E-34  2.4973E-34   0.0000E+00  0.0000E+00   
1.00E+07  0.259  1.021   8.3882E-03  4.6464E-02   2.0586E-02  7.3066E-02   9.7088E-24  8.2461E-24   0.0000E+00  0.0000E+00   
1.00E+07  0.431  0.698   1.0236E-02  6.2977E-02   3.7369E-02  1.8952E-01   3.7847E-15  5.6131E-15   0.0000E+00  0.0000E+00   
1.00E+07  0.862  0.196   4.5074E-02  3.6919E-01   9.3781E-02  5.8152E-01   1.8890E-08  6.0324E-08   0.0000E+00  0.0000E+00   
1.00E+07  2.585  0.021   2.7602E+00  4.6489E+01   1.8451E-01  1.2241E+00   5.7309E-03  5.8247E-02   0.0000E+00  0.0000E+00   
1.00E+08  0.001  2.447   1.0206E-01  6.1639E-01   1.5419E-02  3.6453E-02   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   
1.00E+08  0.009  2.447   1.0198E-01  6.1589E-01   1.5419E-02  3.6453E-02   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   
1.00E+08  0.017  2.446   1.0195E-01  6.1577E-01   1.5419E-02  3.6453E-02   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   
1.00E+08  0.034  2.445   1.0207E-01  6.1672E-01   1.5419E-02  3.6454E-02   5.3131E-168 5.5702E-169  0.0000E+00  0.0000E+00   
1.00E+08  0.060  2.442   1.0226E-01  6.1850E-01   1.5427E-02  3.6512E-02   2.0707E-98  3.8371E-99   0.0000E+00  0.0000E+00   
1.00E+08  0.086  2.437   1.0252E-01  6.2116E-01   1.5490E-02  3.7004E-02   2.1985E-70  5.8763E-71   0.0000E+00  0.0000E+00   
1.00E+08  0.129  2.424   1.0310E-01  6.2732E-01   1.5889E-02  3.9958E-02   2.1328E-48  8.6842E-49   0.0000E+00  0.0000E+00   
1.00E+08  0.172  2.406   1.0393E-01  6.3628E-01   1.6779E-02  4.6351E-02   2.8147E-37  1.5508E-37   0.0000E+00  0.0000E+00   
1.00E+08  0.259  2.355   1.0668E-01  6.6620E-01   2.0587E-02  7.3070E-02   5.5868E-26  4.7451E-26   0.0000E+00  0.0000E+00   
1.00E+08  0.431  2.192   1.1744E-01  7.8581E-01   3.7425E-02  1.8974E-01   1.1811E-16  1.7517E-16   0.0000E+00  0.0000E+00   
1.00E+08  0.862  1.493   1.7293E-01  1.4526E+00   9.4945E-02  5.8817E-01   4.1941E-09  1.3391E-08   0.0000E+00  0.0000E+00   
1.00E+08  2.585  0.209   2.9587E+00  4.9882E+01   1.8576E-01  1.2334E+00   5.3301E-03  5.4168E-02   0.0000E+00  0.0000E+00   
1.00E+09  0.001  5.181   1.8806E+00  1.5150E+01   1.5419E-02  3.6453E-02   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   
1.00E+09  0.009  5.180   1.8798E+00  1.5143E+01   1.5419E-02  3.6453E-02   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   
1.00E+09  0.017  5.180   1.8794E+00  1.5140E+01   1.5419E-02  3.6453E-02   0.0000E+00  0.0000E+00   0.0000E+00  0.0000E+00   
1.00E+09  0.034  5.180   1.8804E+00  1.5151E+01   1.5419E-02  3.6454E-02   1.8689E-202 1.9594E-203  0.0000E+00  0.0000E+00   
1.00E+09  0.060  5.178   1.8816E+00  1.5167E+01   1.5427E-02  3.6512E-02   4.1236E-118 7.6411E-119  0.0000E+00  0.0000E+00   
1.00E+09  0.086  5.176   1.8830E+00  1.5189E+01   1.5490E-02  3.7004E-02   3.4472E-84  9.2139E-85   0.0000E+00  0.0000E+00   
1.00E+09  0.129  5.170   1.8856E+00  1.5235E+01   1.5889E-02  3.9958E-02   1.2672E-57  5.1597E-58   0.0000E+00  0.0000E+00   
1.00E+09  0.172  5.161   1.8895E+00  1.5305E+01   1.6779E-02  4.6351E-02   3.2040E-44  1.7653E-44   0.0000E+00  0.0000E+00   
1.00E+09  0.259  5.138   1.9072E+00  1.5581E+01   2.0587E-02  7.3070E-02   1.1803E-30  1.0024E-30   0.0000E+00  0.0000E+00   
1.00E+09  0.431  5.062   1.9933E+00  1.6854E+01   3.7427E-02  1.8975E-01   1.5110E-19  2.2409E-19   0.0000E+00  0.0000E+00   
1.00E+09  0.862  4.708   2.3775E+00  2.3036E+01   9.5309E-02  5.9024E-01   1.0060E-10  3.2118E-10   0.0000E+00  0.0000E+00   
1.00E+09  2.585  1.972   5.6202E+00  9.5921E+01   1.9485E-01  1.3014E+00   2.6977E-03  2.7400E-02   0.0000E+00  0.0000E+00   
